Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
3/13/2006,12.76,12.89,13.04,12.41,813086.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/14/2006,13.28,12.73,13.69,12.28,2630202.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/16/2006,12.97,12.93,13.17,12.52,1405034.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/17/2006,12.91,12.73,13.02,12.31,2120145.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/20/2006,12.64,13.52,13.75,12.64,2024213.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/21/2006,13.83,13.38,13.95,13.07,995632.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/22/2006,13.7,13.31,13.95,13.04,458093.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/23/2006,13.43,13.31,13.69,12.98,703083.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/24/2006,13.37,13.47,13.7,13.23,626819.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-74522.30412657905,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/27/2006,13.5,13.39,13.7,13.23,804406.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-132183.43464113385,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/28/2006,13.33,13.57,14.17,13.3,1132874.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.06021445353051824,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-193694.47083997604,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/29/2006,13.66,13.48,13.76,13.34,327329.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.061534081090929504,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-103598.82370227357,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/30/2006,13.3,13.57,13.89,13.3,212473.0,-14.28571428571426,0.9100000000000001,0.9028512082134676,30.738177512420975,0.45456688293085673,-0.0667804130858336,1.7620615526844796,0.08454379350152967,-0.7209908967539427,-29600.75970802855,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
3/31/2006,13.4,13.9,14.08,13.4,252515.0,-14.28571428571426,0.9100000000000001,0.9199121924743657,30.738177512420975,0.45456688293085673,-0.08896556073775308,1.7620615526844796,0.08454379350152967,-0.7209908967539427,45147.83841656269,0.5,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
4/3/2006,14.62,13.8,14.95,13.5,363331.0,-43.07116104868909,0.9100000000000001,0.9584575621769306,30.738177512420975,0.45456688293085673,-0.09862721728044299,1.7620615526844796,0.08454379350152967,-0.7761210762126066,-31184.176948028296,0.5714285714285714,2.078894259336135e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
4/4/2006,14.74,14.02,14.74,13.62,296103.0,-35.227272727272734,1.2899999999999991,0.9584575621769307,30.738177512420975,0.45456688293085673,-0.11806171315186731,1.7620615526844796,0.08454379350152967,-1.2302249380059265,-19448.59425508522,0.5714285714285714,1.8577571371177092e-07,0.024819489998384296,13.470166666666671,14.20116666666667,12.739166666666666
