Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
12/1/2006,57.0,57.77,66.55,55.4,1866960.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/4/2006,59.0,57.76,65.4,57.11,1306450.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/5/2006,58.01,58.28,61.1,58.01,339590.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/6/2006,59.6,57.79,59.6,57.0,224400.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/7/2006,56.8,56.8,58.5,56.4,82790.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/8/2006,57.4,55.77,57.99,55.11,53400.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/11/2006,55.6,56.03,60.0,55.1,149430.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/12/2006,55.8,50.5,57.47,50.45,137640.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/13/2006,49.0,50.49,53.2,49.0,189430.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,102535.21513127972,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/14/2006,50.7,52.42,54.5,50.66,177140.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,101850.64113399867,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/15/2006,53.8,52.91,54.0,52.5,53630.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6230500587770678,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,88831.99022191162,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/18/2006,53.8,53.39,54.9,53.0,64800.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.5762145295268297,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,70862.94668168823,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
12/19/2006,53.5,51.87,53.99,51.51,55660.0,-84.78632478632477,-6.510000000000005,0.30963450311454627,-12.329738860960253,0.14699694888366985,0.6196983285126549,-0.2889312212951364,0.09745526640951464,-0.9805153122554721,56447.43083730875,0.35714285714285715,-2.768255682564823e-05,0.06704188181106455,54.512000000000015,57.93499999999999,51.089000000000006
