Date,PX_LAST,PX_VOLUME,HISTORICAL_MARKET_CAP,PX_TO_BOOK_RATIO,PROF_MARGIN,TRAIL_12M_PROF_MARGIN,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_EQY,NET_DEBT_TO_SHRHLDR_EQTY,CUR_RATIO,DVD_PAYOUT_RATIO,IS_EPS,BOOK_VAL_PER_SH,EQY_DPS,ASSET_TURNOVER,RETENTION_RATIO,CURR_ENTP_VAL,EBITDA,NET_DEBT_TO_EBITDA,PX_TO_EBITDA,EBITDA_EV_YIELD,EARN_YLD_HIST,EBIT_YIELD,NET_OPER_PROFIT_AFTER_TAX,NET_INCOME,ARD_TOTAL_SHARE_CAPITAL,QUICK_RATIO,DEBT_TO_MKT_CAP,CASH_RATIO,PX_TO_SALES_RATIO,PE
1/31/2007,75.42,20084565,14638.0127,9.5831,7.3092,7.3092,5.5708,222.0945,147.3927,2.4928,17.0563,2.1107,7.8699,0.36,0.7622,82.9437,28852.6396,1875.382,2.5144,11.7332,9.2549,2.7986,7.308,1557.687,615.8188,1494.4242,1.4039,0.3059,0.7368,2.6117,35.7322
2/28/2007,77.95,18305705,14638.0127,9.9048,7.3092,7.3092,5.5708,222.0945,147.3927,2.4928,17.0563,2.1107,7.8699,0.36,0.7622,82.9437,29632.4198,1875.382,2.5144,12.1271,9.2549,2.7077,7.0707,1557.687,615.8188,1494.4242,1.4039,0.29600000000000004,0.7368,2.6994,36.9309
3/30/2007,79.75,20872580,25852.5587,7.7637,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,33831.202000000005,1808.0939,4.5794,12.9245,5.148,3.4084,6.2949,1185.7604,832.5292,1502.8303,0.4556,0.3538,0.0467,1.6786,29.3393
4/30/2007,82.23,2607630,25852.5587,8.0047,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,34593.459,1808.0939,4.5794,13.3256,5.148,3.3058,6.1054,1185.7604,832.5292,1502.8303,0.4556,0.3431,0.0467,1.7307,30.2516
5/31/2007,89.44,18231115,25852.5587,8.7072,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,38263.7904,1808.0939,4.5794,14.4951,5.148,3.0391,5.6128,1185.7604,832.5292,1502.8303,0.4556,0.2997,0.0467,1.8826,32.9041
6/29/2007,91.16,11408815,25852.5587,8.8743,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,39643.8308,1808.0939,4.5794,14.7733,5.148,2.9818,5.5071,1185.7604,832.5292,1502.8303,0.4556,0.2861,0.0467,1.9187,33.5369
7/31/2007,100.24,10902000,25852.5587,9.7587,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,43773.3303,1808.0939,4.5794,16.2455,5.148,2.7116,5.008,1185.7604,832.5292,1502.8303,0.4556,0.2518,0.0467,2.1099,36.8773
8/31/2007,89.15,8566720,25852.5587,8.6786,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,40274.6977,1808.0939,4.5794,14.4475,5.148,3.0491,5.6313,1185.7604,832.5292,1502.8303,0.4556,0.2803,0.0467,1.8764,32.7974
9/28/2007,103.52,23103800,25852.5587,10.0772,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,45425.5639,1808.0939,4.5794,16.7757,5.148,2.6259,4.8498,1185.7604,832.5292,1502.8303,0.4556,0.2403,0.0467,2.1788,38.084
10/31/2007,110.02,13654860,25852.5587,10.7104,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,47697.7332,1808.0939,4.5794,17.8299,5.148,2.4706,4.563,1185.7604,832.5292,1502.8303,0.4556,0.2261,0.0467,2.3157,40.4753
11/30/2007,117.34,6384225,25852.5587,11.4231,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,50683.4453,1808.0939,4.5794,19.0164,5.148,2.3165,4.2783,1185.7604,832.5292,1502.8303,0.4556,0.2098,0.0467,2.4698,43.1683
12/31/2007,122.45,8490750,25852.5587,11.9207,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,52487.4587,1808.0939,4.5794,19.8447,5.148,2.2198,4.0997,1185.7604,832.5292,1502.8303,0.4556,0.2011,0.0467,2.5774,45.0482
1/31/2008,118.22,22398900,25852.5587,11.509,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,50994.7637,1808.0939,4.5794,19.1593,5.148,2.2992,4.2464,1185.7604,832.5292,1502.8303,0.4556,0.2083,0.0467,2.4883,43.492
2/29/2008,136.35,13493875,25852.5587,13.2731,5.9801,5.9801,5.2811,209.5219,199.6517,1.1392,16.6339,2.7182,10.2723,0.4,0.8831,83.3661,58202.9542,1808.0939,4.5794,22.0961,5.148,1.9936,3.682,1185.7604,832.5292,1502.8303,0.4556,0.1776,0.0467,2.8698,50.1619
3/31/2008,112.28,34080015,42656.5872,5.1552,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,53843.4721,3455.4082,3.4107,10.6967,6.172999999999999,3.4718,7.8401,2069.9937,1323.9983,1605.8695,0.5552,0.3148,0.0716,1.668,28.8045
4/30/2008,117.57,13400930,42656.5872,5.3981,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,55753.0482,3455.4082,3.4107,11.2008,6.172999999999999,3.3155,7.4873,2069.9937,1323.9983,1605.8695,0.5552,0.3006,0.0716,1.7466,30.1616
5/30/2008,118.5,11696530,42656.5872,5.4408,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,56088.463,3455.4082,3.4107,11.2893,6.172999999999999,3.2895,7.4286,2069.9937,1323.9983,1605.8695,0.5552,0.2983,0.0716,1.7604,30.4002
6/30/2008,92.52,27342100,42656.5872,4.2478,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,48530.7152,3455.4082,3.4107,8.8139,6.172999999999999,4.2134,9.5149,2069.9937,1323.9983,1605.8695,0.5552,0.3623,0.0716,1.3744,23.7352
7/31/2008,100.09,24410815,42656.5872,4.5957,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,51414.4422,3455.4082,3.4107,9.5358,6.172999999999999,3.8944,8.7946,2069.9937,1323.9983,1605.8695,0.5552,0.3349,0.0716,1.487,25.6773
8/29/2008,79.85,13600535,42656.5872,3.6661,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,43789.947,3455.4082,3.4107,7.6069,6.172999999999999,4.8819,11.0246,2069.9937,1323.9983,1605.8695,0.5552,0.4186,0.0716,1.1862,20.4849
9/30/2008,76.19,28748125,42656.5872,3.498,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,42393.0902,3455.4082,3.4107,7.2582,6.172999999999999,5.1165,11.5543,2069.9937,1323.9983,1605.8695,0.5552,0.4388,0.0716,1.1318,19.5459
10/31/2008,57.0,22197785,42656.5872,2.6172,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,35072.2578,3455.4082,3.4107,5.4305,6.172999999999999,6.8384,15.4429,2069.9937,1323.9983,1605.8695,0.5552,0.5864,0.0716,0.8468,14.6229
11/28/2008,56.47,20032400,42656.5872,2.5928,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,34869.605,3455.4082,3.4107,5.38,6.172999999999999,6.9027,15.5881,2069.9937,1323.9983,1605.8695,0.5552,0.5919,0.0716,0.8389,14.4869
12/31/2008,65.45,12283485,42656.5872,3.0051,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,38296.6086,3455.4082,3.4107,6.2355,6.172999999999999,5.9556,13.4493,2069.9937,1323.9983,1605.8695,0.5552,0.5107,0.0716,0.9724,16.7907
1/30/2009,64.1,7375730,42656.5872,2.9433,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,37782.739,3455.4082,3.4107,6.1072,6.172999999999999,6.0807,13.7318,2069.9937,1323.9983,1605.8695,0.5552,0.5214,0.0716,0.9524,16.4443
2/27/2009,68.96,12973525,42656.5872,3.1662,5.9751,5.9751,5.5582,135.9773,125.6275,1.3814,12.4165,3.898,21.7797,0.44,0.9302,87.5835,39635.5646,3455.4082,3.4107,6.5698,6.172999999999999,5.6526,12.765,2069.9937,1323.9983,1605.8695,0.5552,0.4847,0.0716,1.0245,17.6911
3/31/2009,64.83,11440450,24738.0983,2.7527,4.5904,4.5904,3.8157,187.7893,176.7927,1.2781,14.965,3.48,23.5497,0.5,0.8312,85.035,42997.047,4364.8629,3.9189,5.3697,10.1515,5.3683,15.7047,2483.3001,1294.4435,1172.2761,0.5376,0.7345,0.0587,0.8312,18.6293
4/29/2009,95.03,17439755,24738.0983,4.0352,4.5904,4.5904,3.8157,187.7893,176.7927,1.2781,14.965,3.48,23.5497,0.5,0.8312,85.035,54522.9249,4364.8629,3.9189,7.8715,10.1515,3.6621,10.7132,2483.3001,1294.4435,1172.2761,0.5376,0.501,0.0587,1.2184,27.3075
5/29/2009,115.27,25875480,24738.0983,4.8949,4.5904,4.5904,3.8157,187.7893,176.7927,1.2781,14.965,3.48,23.5497,0.5,0.8312,85.035,63463.2671,4364.8629,3.9189,9.5485,10.1515,3.0189,8.8316,2483.3001,1294.4435,1172.2761,0.5376,0.4019,0.0587,1.4780000000000002,33.1236
6/30/2009,119.6,23367765,24738.0983,5.0786,4.5904,4.5904,3.8157,187.7893,176.7927,1.2781,14.965,3.48,23.5497,0.5,0.8312,85.035,65482.7983,4364.8629,3.9189,9.9067,10.1515,2.9097,8.5123,2483.3001,1294.4435,1172.2761,0.5376,0.3848,0.0587,1.5334,34.3678
