Date,PX_LAST,PX_VOLUME,HISTORICAL_MARKET_CAP,PX_TO_BOOK_RATIO,PROF_MARGIN,TRAIL_12M_PROF_MARGIN,RETURN_ON_ASSET,TOT_DEBT_TO_TOT_EQY,NET_DEBT_TO_SHRHLDR_EQTY,CUR_RATIO,DVD_PAYOUT_RATIO,IS_EPS,BOOK_VAL_PER_SH,EQY_DPS,ASSET_TURNOVER,RETENTION_RATIO,CURR_ENTP_VAL,EBITDA,NET_DEBT_TO_EBITDA,PX_TO_EBITDA,EBITDA_EV_YIELD,EARN_YLD_HIST,EBIT_YIELD,NET_OPER_PROFIT_AFTER_TAX,NET_INCOME,ARD_TOTAL_SHARE_CAPITAL,QUICK_RATIO,DEBT_TO_MKT_CAP,CASH_RATIO,PX_TO_SALES_RATIO,PE
1/31/2007,265.79,1557577,34720.48,4.5852,8.6143,8.6143,7.826,85.8736,69.4215,2.2097,14.1176,9.48,57.9685,1.25,0.9085,85.8824,44754.0016,2282.7,2.5571,15.9205,5.6074,3.5667,4.8039999999999985,1343.8372,1296.75,142.46,0.9537,0.1863,0.3416,2.4142,28.0369
2/28/2007,241.16,938905,34720.48,4.1601,8.6143,8.6143,7.826,85.8736,69.4215,2.2097,14.1176,9.48,57.9685,1.25,0.9085,85.8824,41160.6969,2282.7,2.5571,14.4448,5.6074,3.931,5.2947,1343.8372,1296.75,142.46,0.9537,0.2053,0.3416,2.1904,25.4388
3/30/2007,255.91,499088,37324.4759,4.0513,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,45282.9363,2694.02,2.8895,13.5987,5.9493,6.2248,5.569,1547.9616,2280.0,143.76,1.6069,0.4428,1.2017,2.0244,16.0647
4/30/2007,255.86,784357,37324.4759,4.0505,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,45275.7641,2694.02,2.8895,13.5961,5.9493,6.226,5.5701,1547.9616,2280.0,143.76,1.6069,0.4429,1.2017,2.024,16.0615
5/31/2007,279.91,1024640,37324.4759,4.4312,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,48783.4272,2694.02,2.8895,14.8739,5.9493,5.6912,5.0915,1547.9616,2280.0,143.76,1.6069,0.4048,1.2017,2.2142,17.5712
6/29/2007,303.02,2204889,37324.4759,4.7971,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,52154.4268,2694.02,2.8895,16.1021,5.9493,5.2571,4.7032,1547.9616,2280.0,143.76,1.6069,0.3739,1.2017,2.397,19.022000000000002
7/31/2007,300.76,1597457,37324.4759,4.7613,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,51824.4992,2694.02,2.8895,15.9819,5.9493,5.2966,4.7386,1547.9616,2280.0,143.76,1.6069,0.3767,1.2017,2.3791,18.8801
8/31/2007,292.0,620693,37324.4759,4.6227,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,50550.0199,2694.02,2.8895,15.5168,5.9493,5.4554,4.8806,1547.9616,2280.0,143.76,1.6069,0.388,1.2017,2.3099,18.3302
9/28/2007,308.77,835671,37324.4759,4.8882,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,52995.8517,2694.02,2.8895,16.4078,5.9493,5.1591,4.6155,1547.9616,2280.0,143.76,1.6069,0.3669,1.2017,2.4425,19.3829
10/31/2007,317.43,1838160,37324.4759,5.0252,12.5987,12.5987,8.6225,178.9478,84.2903,2.4268,7.8978,15.93,63.1673,1.25,0.6844,92.1022,54258.2468,2694.02,2.8895,16.8677,5.9493,5.0185,4.4897,1547.9616,2280.0,143.76,1.6069,0.3569,1.2017,2.511,19.9266
