Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
3/13/2006,182.88,183.84,185.31,181.5,18601764.0,,,,,,,,,,,,,,,,
3/14/2006,183.5,185.63,186.63,182.28,22357340.0,,,,,,,,,,,,,,,,
3/16/2006,186.25,192.13,192.51,185.63,43854956.0,,,,,,,,,,,,,,,,
3/17/2006,192.5,193.76,195.49,190.78,36280772.0,,,,,,,,,,,,,,,,
3/20/2006,194.18,194.51,195.0,192.63,13745184.0,,,,,,,,,,,,,,,,
3/21/2006,195.0,195.11,198.75,193.63,22379904.0,,,,,,,,,,,,,,,,
3/22/2006,195.74,193.13,196.63,189.65,28772360.0,,,,,,,,,,,,,,,,
3/23/2006,195.38,194.34,196.11,192.11,21156964.0,,,,,,,,,,,,,,,,
3/24/2006,194.0,195.55,197.0,194.0,15748596.0,,,,,,,,,,-3305914.9336579703,,,,,,
3/27/2006,196.5,198.59,199.43,195.5,15902124.0,,,,,,,,,,-267901.4456321113,,,,,,
3/28/2006,198.75,197.71,199.39,196.65,11107224.0,,,,,,-0.8832656304821285,,,,-2458561.083419563,,,,,,
3/29/2006,199.0,198.44,199.45,196.81,9955428.0,,,,,,-0.9704546020235796,,,,-1649078.7109508673,,,,,,
3/30/2006,199.0,198.93,201.73,197.0,16199208.0,,,0.8310239675146861,,,-1.049922029598548,,,,-2779919.6662309878,,,,,,
3/31/2006,199.99,198.84,202.13,197.0,37638764.0,-15.947649054774566,,0.8384924144563095,,,-1.0905521067306836,,,-3.5045954276394595,-5323807.403304543,0.8571428571428571,,,,,
4/3/2006,200.25,207.2,208.75,199.0,26862696.0,-5.8556856819040854,23.359999999999985,0.9124153398560249,,,-1.6033747753909324,,,0.5169382075039802,3084564.7415928445,0.9285714285714286,3.163425017983847e-07,,,,
