Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
3/13/2006,628.9,624.65,628.9,615.0,129061.0,,,,,,,,,,,,,,,,
3/14/2006,610.0,617.05,633.0,610.0,202547.0,,,,,,,,,,,,,,,,
3/16/2006,616.1,620.8,630.0,605.0,98104.0,,,,,,,,,,,,,,,,
3/17/2006,624.0,631.1,636.0,617.0,163934.0,,,,,,,,,,,,,,,,
3/20/2006,626.1,625.95,634.1,618.0,50020.0,,,,,,,,,,,,,,,,
3/21/2006,627.0,633.2,648.8,625.0,191695.0,,,,,,,,,,,,,,,,
3/22/2006,630.05,618.35,630.9,615.2,199426.0,,,,,,,,,,,,,,,,
3/23/2006,623.95,611.1,626.0,595.0,68714.0,,,,,,,,,,,,,,,,
3/24/2006,625.65,615.5,625.65,611.25,36297.0,,,,,,,,,,-2966.2820120635442,,,,,,
3/27/2006,625.8,624.55,633.8,615.0,158576.0,,,,,,,,,,5435.775989074962,,,,,,
3/28/2006,626.5,622.6,632.95,612.05,58149.0,,,,,,0.33932421851159233,,,,7700.682478956649,,,,,,
3/29/2006,625.25,626.65,632.0,620.0,96890.0,,,,,,0.020551901217686463,,,,10859.060928374362,,,,,,
3/30/2006,630.0,674.8,678.9,630.0,207493.0,,,0.7623154117459967,,,-2.936036291280402,,,,60378.493464851694,,,,,,
3/31/2006,680.0,683.05,689.8,650.0,70687.0,-7.120253164556965,,0.7954153719643179,,,-5.589087370456923,,,-0.06838120563297226,36131.480421700326,0.5,,,,,
4/3/2006,690.0,698.1,703.5,685.0,261615.0,-4.9769585253456015,73.45000000000005,0.8297910200258922,,,-8.41166631627209,,,-2.389292375266328,42092.66724494409,0.5714285714285714,0.0010827457494354507,,,,
4/4/2006,705.8,695.75,715.9,692.05,193431.0,-16.66666666666665,78.70000000000005,0.8552004106863157,,,-10.305169575324385,,,-6.151253870196192,-34656.72702589307,0.6428571428571429,0.0011720450083175535,,,,
4/5/2006,701.0,705.3,749.0,690.0,92065.0,-28.376623376623407,84.5,0.900808397561932,,,-12.21234091652343,,,-1.5582871394610789,-34888.75262526585,0.7142857142857143,0.001955512657489872,,,,
4/7/2006,712.9,716.95,729.75,695.0,296512.0,-20.811688311688282,85.85000000000002,0.9008083975619321,,,-14.257535392628256,,,-126.64949640292197,6569.275680890363,0.6428571428571429,0.0018213609629883667,,,,
4/10/2006,724.0,735.8,744.0,718.15,184031.0,-8.571428571428601,109.84999999999991,0.9159772624851265,,,-16.86507441755964,,,-2.1287472341792437,19477.98553337772,0.7142857142857143,0.0020193285529705313,,,,
4/12/2006,745.8,731.6,800.0,720.55,274785.0,-33.36585365853658,98.39999999999998,0.9503829474763389,139.066216928054,,-18.397538463096225,,,0.6612024492766757,-60675.31122943899,0.7142857142857143,0.0025261612904839167,,655.9174999999999,684.1025,627.7324999999998
4/13/2006,740.0,710.85,740.0,695.15,155116.0,-43.48780487804877,92.5,0.7826575730866253,78.39510764224345,,-17.988254497741536,,,-18.488463348536673,-39930.091146353625,0.7142857142857143,0.0017221714654583255,,660.5416666666666,690.2741666666667,630.8091666666664
4/17/2006,729.45,766.15,772.0,715.0,149380.0,-17.9337748344371,155.04999999999995,0.8270317812356163,112.60699156029484,,-21.166364155531255,,,-8.98280554736538,24407.309109107307,0.7857142857142857,0.00283319020783269,,667.0933333333332,698.5258333333334,635.6608333333331
4/18/2006,768.0,770.05,790.1,752.0,254133.0,-15.935089119446683,154.54999999999995,0.8473695701138139,119.8826498912837,,-23.645166018793475,,,-6.271876392810474,6677.890023556575,0.7857142857142857,0.002902930036161598,,674.6991666666665,706.7866666666666,642.6116666666665
4/19/2006,780.0,774.8,781.0,764.15,199825.0,-13.4078212290503,150.25,0.847369570113814,107.78297447021667,,-25.61785534449575,,,93.8383451690158,19761.003012089244,0.7857142857142857,0.0028617293705951547,,681.9633333333334,713.9433333333333,649.9833333333331
4/20/2006,787.0,778.15,801.1,771.1,117569.0,-12.672556598564352,155.54999999999995,0.8699734396424816,105.41874631775518,,-27.083511918607883,,,-6.936461173257782,-13174.320943016866,0.8571428571428571,0.003157019775711045,,689.835,722.51,657.1599999999999
4/21/2006,781.0,795.75,820.0,775.0,134322.0,-12.763157894736842,169.10000000000002,0.8879735758550389,105.90184897043733,0.7485881579943107,-29.142864670134827,,,-1.0604941919771818,-8984.53177013641,0.8571428571428571,0.0033988554547924733,,697.8975,731.6324999999999,664.1624999999998
4/24/2006,815.0,828.3,862.2,801.0,414881.0,-15.97549481621116,153.5,0.9174242278726892,122.92540330366967,0.7107604933244069,-32.7140630484497,,,-1.9578639595680143,-17336.69548374871,0.8571428571428571,0.003279236646198245,,708.3483333333334,744.3583333333333,672.3383333333331
4/25/2006,835.0,783.9,840.5,770.3,166896.0,-44.18735891647858,100.85000000000002,0.7515727651941011,82.62648812429654,0.6894193484786366,-31.942530783683196,,,-1.9388487526208926,-37425.37439440173,0.7857142857142857,0.0018707130980344083,,717.725,755.6949999999999,679.7549999999998
4/26/2006,794.4,862.3,863.15,790.0,579377.0,-0.49090384060064846,164.19999999999993,0.7847056645935535,111.15539775592686,0.6811582994376034,-36.620672233569735,,,-5.241754774822446,169997.81974993105,0.7857142857142857,0.0019386828683317496,,728.7758333333334,769.6833333333332,687.8683333333331
4/27/2006,865.25,828.65,889.0,810.5,232667.0,-30.326633165829158,132.89999999999998,0.8168690801033264,104.5675101194883,0.6055817939813923,-37.40368660844763,,,1.822387879513257,19789.87780558299,0.7857142857142857,0.0024115379236292825,,739.6891666666667,783.5816666666666,695.7966666666664
4/28/2006,838.0,776.45,857.0,750.0,428958.0,-58.01546391752574,71.15000000000009,0.5820503069902977,50.821709331456404,0.5435971698793265,-33.76411727493064,,,-3.777919778143627,-72620.74976789764,0.7142857142857143,0.000876830930074266,,748.2866666666666,796.4841666666665,700.0891666666664
4/29/2006,789.4,854.1,859.65,789.4,179949.0,-18.00361103946349,137.14999999999998,0.5880355053852719,89.703401658921,0.5147764255272439,-36.2456115426188,,,1.2521411758040817,13301.78755878127,0.7857142857142857,0.0015227549918521521,0.45545746136498944,758.6949999999999,809.805,707.5849999999998
5/2/2006,894.1,837.1,900.0,810.0,279794.0,-30.705394190871356,101.30000000000007,0.6708481132022689,98.51186909818317,0.47998634730119805,-36.50759637653266,,,-0.4388921147409932,-36323.359017793606,0.7857142857142857,0.002035329530370627,0.4375401084315128,768.0849999999999,821.25,714.9199999999997
5/3/2006,830.0,804.35,845.0,800.0,273627.0,-46.692701977056366,72.75,0.6343818080884808,53.860269364887095,0.43229990005238983,-33.852573031741485,,,3.745004473927243,-88113.83078858118,0.7142857142857143,0.0010504999996690859,0.4105364942949321,775.1933333333334,828.6183333333335,721.7683333333331
5/4/2006,829.9,786.85,829.9,782.0,239522.0,-61.16216216216215,76.0,0.5700266806924721,26.809194331203695,0.3760599263404245,-30.076278201166588,,,-2.6090052361320257,-91835.31651701122,0.7142857142857143,0.0016959654203423176,0.38305753387713215,780.3958333333334,835.2908333333335,725.5008333333332
5/5/2006,790.05,772.1,802.65,755.3,293437.0,-85.26666666666665,5.9500000000000455,0.4856963279331029,-11.351120687118836,0.3279427280601643,-25.666880251522002,,0.21305002497925837,5.387508712303573,-51353.38885799721,0.6428571428571429,0.000678453492543425,0.3399986609183531,784.1683333333334,840.2383333333335,728.0983333333331
5/8/2006,787.95,797.0,800.0,777.0,203545.0,-68.66666666666667,26.950000000000045,0.48569632793310286,5.449373077426069,0.29534920925014496,-23.80256261008924,,0.19396658211086357,1.8508318129609609,44832.699416764815,0.6428571428571429,0.0004603078039904293,0.30833365295499804,787.9966666666667,842.2666666666668,733.7266666666666
5/9/2006,804.0,805.75,817.9,785.0,243083.0,-62.83333333333333,30.950000000000045,0.5456867258482399,18.81214175757352,0.26437534012598435,-22.733725376441043,,0.1833155154749393,-2.0197376327949663,52457.952278379926,0.6428571428571429,0.0005763163985612658,0.2847123261891294,792.4458333333334,846.6233333333333,738.2683333333332
5/10/2006,810.0,770.45,825.0,762.0,240982.0,-86.36666666666663,-7.699999999999932,0.4652315500164695,-18.0641882009858,0.2519533367266528,-18.94889602422643,,0.15475308344022787,15.878828486770562,-25500.69406608193,0.5714285714285714,0.00018134955237981065,0.25514590780753615,795.1041666666669,851.1391666666666,739.0691666666665
5/11/2006,785.9,756.15,793.9,745.0,179323.0,-92.80645161290325,-39.60000000000002,0.4132666654391719,-61.408088863948244,0.2637905361975938,-14.676573009148797,,0.12502226690283874,1.18018181932981,-30007.192683142683,0.5,-0.0005598954771542158,0.21084931255240089,795.8191666666669,850.3266666666666,741.3116666666666
5/12/2006,751.05,721.15,767.0,712.0,371388.0,-95.13297872340428,-107.14999999999998,0.33056555648159863,-134.77356018564217,0.2979390278346435,-8.48153183947511,,0.08354214134184883,1.4241191940270783,-76928.56163833404,0.42857142857142855,-0.0012360064488214156,0.1549408500201442,796.721666666667,851.7366666666667,741.7066666666666
5/15/2006,730.0,682.25,752.9,660.0,395572.0,-90.72916666666667,-101.64999999999998,0.24237738123197702,-172.1586273096326,0.32737730138818355,-0.5442581262298063,,0.03235166584458126,-1.3641715691270402,-75853.15831013246,0.42857142857142855,-0.001003257117750868,0.09927072602706132,794.0883333333337,850.8983333333333,737.2783333333333
5/16/2006,714.85,749.45,751.85,690.0,309890.0,-62.72916666666665,-112.84999999999991,0.24237738123197705,-104.25278233557876,0.3227449622289393,0.4965916282596936,,0.023117883629108636,-3.2853142226102983,87990.33722752015,0.42857142857142855,-0.0009878611307899388,0.06264399602103078,792.074166666667,850.0716666666667,734.0766666666666
5/17/2006,768.0,752.15,777.0,730.0,218146.0,-61.60416666666667,-76.5,0.3534452683230751,-63.07025196328894,0.33420137192714816,1.0972310126767297,13.394465501126257,0.01734241081605132,-0.9422190203196293,52087.27569893899,0.42857142857142855,-0.0010450547773377585,0.033982662643166045,791.0608333333337,850.5658333333333,731.5558333333332
5/18/2006,731.05,712.25,745.5,701.25,260610.0,-78.22916666666667,-64.20000000000005,0.29617472112223353,-105.18220488188821,0.35573198014778684,4.645650714618341,11.029856759075747,-0.004517770505993624,-1.8648682588795682,-5040.6162890771375,0.42857142857142855,-0.0005863665874753294,-0.000987744857063462,787.8716666666671,848.0891666666666,727.6541666666665
5/19/2006,738.4,687.45,748.0,675.0,219327.0,-88.56249999999997,-166.64999999999998,0.2529881515657986,-112.88584473725756,0.39237411172816444,9.296413324317314,8.625673277677642,-0.03167760942405003,0.2984804051513476,-32239.54871947688,0.35714285714285715,-0.0014549628454099284,-0.044060427129364484,783.2000000000005,844.8174999999999,721.5824999999999
5/22/2006,730.0,636.35,730.0,618.75,178153.0,-92.22099447513811,-200.75,0.18594818496830975,-142.42777462011566,0.4283895276820539,16.807106968077846,4.99655398973008,-0.07286118996197928,-0.44825389171867625,-33203.01604549667,0.2857142857142857,-0.0038111018172014605,-0.10607646494597561,774.7600000000004,838.8799999999999,710.64
5/23/2006,640.0,662.9,675.0,601.25,235036.0,-73.03739339602012,-141.45000000000005,0.16979623053738968,-134.61120736290448,0.4419011565542649,20.42777938628535,1.8100505254044617,-0.09263883880590369,-1.8266901493618668,58412.563687706905,0.2857142857142857,-0.004241796103946543,-0.14254866408747002,767.1675000000005,831.4649999999999,702.87
5/24/2006,687.9,664.55,690.0,645.05,264202.0,-71.70949720670393,-122.30000000000007,0.23547513066788203,-99.98628734218417,0.4554717623856089,22.901033551553496,-0.791952095855053,-0.10725521904280635,-0.5895825839344324,29210.478231695382,0.35714285714285715,-0.0036481058061731244,-0.1637326755730478,758.5700000000004,821.4575000000001,695.6825
