Date,Open,Close,High,Low,Volume,WilliamR,Momentum_14,RSI_14,CCI_20,ADX_14_14,MACD_26_12,KST_10_15_20_30_10_10_10_15,TSI_25_13,ACCDIST_14,Chaikin,MFI_14,EoM_14,COPP_14,KelChM_20,KelChU_20,KelChD_20
1/2/2006,486.0,481.5,490.0,479.98,194374,,,,,,,,,,,,,,,,
1/3/2006,486.0,496.98,499.95,483.5,757958,,,,,,,,,,,,,,,,
1/4/2006,470.77,510.23,514.5,470.77,789268,,,,,,,,,,,,,,,,
1/5/2006,500.5,514.65,517.5,500.5,513332,,,,,,,,,,,,,,,,
1/6/2006,513.5,511.9,519.95,500.57,497864,,,,,,,,,,,,,,,,
1/9/2006,511.5,530.63,535.0,511.5,625180,,,,,,,,,,,,,,,,
1/10/2006,535.0,517.48,537.38,515.08,183276,,,,,,,,,,,,,,,,
1/12/2006,510.82,514.23,523.98,510.82,303986,,,,,,,,,,,,,,,,
1/13/2006,515.5,516.4,518.45,510.0,356578,,,,,,,,,,-60105.76829180465,,,,,,
1/16/2006,516.5,519.6,522.5,508.0,301244,,,,,,,,,,-17185.061660138424,,,,,,
1/17/2006,520.5,509.5,524.02,507.75,113638,,,,,,-1.1974181402556496,,,,-78143.94038353374,,,,,,
1/18/2006,500.0,515.85,517.0,492.52,352886,,,,,,-1.1555903997149244,,,,27583.99375102023,,,,,,
1/19/2006,515.85,515.35,518.88,510.02,278862,,,0.5512490899964582,,,-1.080996348696317,,,,-12183.973940558732,,,,,,
1/20/2006,502.5,515.5,522.0,502.5,152186,-32.84792073262272,,0.4419522378900521,,,-1.0198152471073172,,,-1.3746515851946766,-28974.337710888576,0.42857142857142855,,,,,
1/23/2006,513.5,515.63,520.0,507.5,130636,-32.65275484161537,34.129999999999995,0.44195223789005217,,,-0.968378036082413,,,-0.9188555630474615,-36605.81228333815,0.5,5.135533722064212e-05,,,,
1/24/2006,517.0,521.17,525.0,512.52,548454,-24.3356853325327,24.18999999999994,0.5252727461711354,,,-1.2531755102119178,,,-0.6664903716123118,17283.67017844494,0.5,4.905761329829022e-05,,,,
1/25/2006,522.0,543.25,550.0,522.0,1102712,-11.743215031315236,33.01999999999998,0.7449605137628204,,,-2.8212323766812233,,,0.6735712686386645,149690.54518611333,0.5,7.672460216916066e-05,,,,
1/27/2006,544.85,536.7,544.85,533.0,229054,-23.138482950591424,22.050000000000068,0.7449605137628204,,,-3.5744997782030623,,,-2.0208190026881083,-15953.93821365331,0.42857142857142855,4.8822051250872505e-05,,,,
1/30/2006,537.5,565.2,572.5,537.5,793468,-9.127281820455055,53.30000000000007,0.8483186736332747,,,-5.938156637272641,,,0.1777902867574662,90239.20003013188,0.5,9.596660009752728e-05,,,,
1/31/2006,570.0,560.63,570.5,556.25,489548,-14.841210302575647,30.0,0.8483186736332746,152.36811146796038,,-7.390388877395139,,,0.3113359797056965,-79716.16508157231,0.5,7.850232702391323e-05,,518.8103333333332,537.3943333333333,500.22633333333323
2/1/2006,560.5,589.67,605.0,560.5,1928710,-13.629089615931756,72.18999999999994,0.9093476582399164,181.63070473842956,,-10.345111581411743,,,-5.0959633313623325,106942.78485336833,0.5714285714285714,8.453363488456931e-05,,523.8718333333334,544.1798333333334,503.56383333333326
2/2/2006,597.35,587.05,608.0,582.8,1139616,-18.141669553169418,72.81999999999994,0.9128652503675335,163.24695898081438,,-12.333683732084637,,,-5.114218717288893,-254771.32850259182,0.6428571428571429,0.00013181859625988887,,528.8288333333333,549.5743333333334,508.0833333333332
2/3/2006,590.0,580.38,596.0,578.0,491656,-23.917561482507793,63.98000000000002,0.8518422549705685,123.65446248337645,,-13.276551475046062,,,-3.0008160728082034,-254708.2623047745,0.6428571428571429,0.00011522626791558338,,533.1434999999999,552.6025000000001,513.6844999999998
2/6/2006,581.0,594.35,599.45,574.94,829894,-11.820228611014873,74.75,0.8596244834691854,116.62658341359344,,-14.812544213816295,,,-6.432403511310593,36574.12536633646,0.6428571428571429,0.0001121135555414621,,537.0783333333333,556.9128333333334,517.2438333333332
2/7/2006,599.5,610.02,614.9,590.0,659978,-3.987579669880696,100.51999999999998,0.8895912783828664,127.96562010397409,,-16.92197042560292,,,0.25508005926583244,125897.09814954373,0.7142857142857143,0.00014673021836965612,,541.7866666666666,561.8971666666667,521.6761666666665
2/8/2006,615.0,596.5,615.0,580.77,784126,-16.444444444444446,80.64999999999998,0.7754772323540975,99.37163408095452,0.6301652097607708,-17.416412487557523,,,-2.1200324446177428,3512.297912538197,0.7142857142857143,0.00018762104098687173,,545.3723333333334,566.0193333333334,524.7253333333332
2/10/2006,595.75,603.2,606.0,590.1,590072,-10.48888888888885,87.85000000000002,0.7754772323540976,92.30275851041166,0.6179572345963643,-18.073048604950714,,,6.535145796020768,94610.86664786475,0.7142857142857143,0.00016594786298450637,,549.1949999999999,569.5220000000002,528.8679999999998
2/13/2006,597.77,597.85,605.0,594.5,245650,-15.953488372093002,82.35000000000002,0.7754772323540976,81.85227575335003,0.5496745753120315,-17.991848540042383,,,-3.2624050421485404,-26361.68398589616,0.7142857142857143,0.00019127330979202946,,553.3336666666667,573.5276666666667,533.1396666666666
2/14/2006,597.5,583.27,597.5,579.02,164016,-30.962138953942247,67.63999999999999,0.5828497735865623,53.70153499844394,0.4744098448540212,-16.668238407602757,,,-1.4181596556434277,-73324.45535332928,0.6428571428571429,8.85498019336865e-05,,556.9159999999999,577.6115000000001,536.2204999999999
2/15/2006,585.05,585.95,589.95,572.63,344128,-31.236559139784898,64.78000000000009,0.5211873210442425,41.88263731828152,0.48483273883446315,-15.636136972503436,,,-0.6757231366555423,1128.7154826736514,0.5714285714285714,5.534960419604583e-05,,560.2231666666665,581.0596666666668,539.3866666666665
2/16/2006,631.1,640.33,647.95,601.5,2191010,-6.628969117007395,97.08000000000004,0.7728591075785958,113.72391534939473,0.49361939451497233,-18.626076741476254,,,-18.114841011605282,440500.9497296433,0.5714285714285714,8.985507299629796e-05,,566.0316666666665,588.3771666666668,543.6861666666666
2/17/2006,642.5,643.05,647.5,629.05,1597860,-4.436396559529279,106.34999999999991,0.7728591075785958,116.96030058716276,0.5171899214463318,-20.947000558489776,,,0.7883568656588733,375053.98725181574,0.6428571428571429,9.022180247024947e-05,0.33269248663664475,572.6021666666666,594.6461666666668,550.5581666666665
2/20/2006,647.0,663.23,674.95,637.63,1467412,-9.873631002527398,98.02999999999997,0.8293702232366756,130.187155680808,0.54722548819781,-24.013438951523312,,,-3.893657572233131,224717.64572305942,0.6428571428571429,7.230010377679112e-05,0.35186751857935605,579.7948333333331,603.2618333333335,556.3278333333332
2/21/2006,663.23,693.4,700.0,662.5,1183374,-4.731182795698941,132.76999999999998,0.864790958745199,148.0492644560222,0.5745376800427426,-28.380376477039704,,,0.2783624860163704,213078.95724709035,0.6428571428571429,0.00011138404534047595,0.3838284505103788,588.3931666666665,612.7601666666667,564.0261666666664
2/22/2006,699.0,675.75,705.0,669.25,1097758,-22.097151922641082,86.08000000000004,0.8709602658939738,128.44969607620436,0.5886855838327429,-30.147432341167473,,,-0.07500902117468924,-277089.7377205725,0.5714285714285714,9.311971639474314e-05,0.38471333415020365,596.8409999999998,622.3705000000001,571.3114999999998
2/23/2006,677.0,683.5,693.9,665.52,1703202,-16.242350985872932,96.45000000000005,0.8380459213828131,113.24997840480671,0.5604938689917734,-31.76534453641591,,0.5020035688953383,-2.2579000935004396,-85526.62262615122,0.5,6.431400447861525e-05,0.3923773140765891,604.9114999999998,631.2360000000001,578.5869999999998
2/24/2006,684.75,654.27,684.75,647.55,466624,-38.32439374480624,73.88999999999999,0.6925571054215462,78.04712944946546,0.5363307981373145,-30.457947626858072,,0.45927751368389624,-1.615108348407441,-238880.10202603793,0.5,9.064543392578731e-06,0.37703573656417894,611.1001666666665,637.8846666666667,584.3156666666665
2/27/2006,654.0,659.65,668.45,654.0,379426,-34.26002870741106,65.29999999999995,0.6925571054215462,69.99319945994375,0.5003084477512432,-29.492821560007087,,0.4315053075429284,-1.2061169973771475,-211394.524349408,0.42857142857142855,-4.744173249590044e-06,0.36423123821285996,617.2259999999999,644.1405000000001,590.3114999999998
2/28/2006,659.5,653.05,663.5,647.2,178736,-39.246052730981376,43.02999999999997,0.6368564868065764,54.561877260616,0.49495140438568824,-27.896311500375305,,0.4020860528064126,-0.2050797921659131,-170662.5651147404,0.35714285714285715,-8.412452746672706e-05,0.33810952395445276,622.0351666666667,648.0146666666667,596.0556666666664
3/1/2006,688.98,662.67,688.98,642.55,788476,-31.978544987534967,66.16999999999996,0.7305518426324579,65.50342303857377,0.4903416170525903,-27.061369923937264,,0.3850715589357631,-1.2750016733851857,-155876.49235960387,0.42857142857142855,-2.6083512337392533e-05,0.32440583994607164,627.1488333333333,654.7373333333335,599.5603333333331
3/2/2006,652.5,658.1,664.5,652.5,253462,-35.43098889476466,54.89999999999998,0.7305518426324578,48.96694659731455,0.4887571428705899,-25.747097249121794,,0.36617592873539806,-0.8099313314836128,-107588.68288511579,0.35714285714285715,-5.096943752698383e-05,0.3106294273554507,630.8143333333333,656.7778333333334,604.8508333333331
3/3/2006,666.5,663.42,667.0,658.5,272454,-31.411951348492888,65.56999999999994,0.7393371177377228,51.55446022630795,0.4977171733485733,-24.83191112210693,,0.3543750702080593,-1.4849134948096583,-59012.52626086347,0.42857142857142855,-4.6688949680996194e-05,0.29895401758111556,634.3321666666666,659.4606666666667,609.2036666666664
3/6/2006,662.5,661.75,678.38,658.0,722310,-32.673566518093224,78.48000000000002,0.777448959521037,51.55825289194217,0.48441507732951183,-23.702075856629676,,0.34285401066995735,-3.4651722805820016,-192673.91007066082,0.5,5.6746071935853e-05,0.2880353269706178,638.3946666666666,663.6421666666668,613.1471666666664
3/7/2006,662.5,654.17,662.5,650.5,747738,-49.11111111111115,68.21999999999991,0.6996573023740325,27.481363570379724,0.4581942583013127,-21.96015283637496,24.89006522357495,0.3240807736941898,-1.1972430514208365,-176982.14276393258,0.5,6.840286091041991e-05,0.27779691404137113,641.7018333333333,666.3238333333335,617.0798333333331
